"","cocktail_id","generation","cocktail_no","solution_component_no","concentration","units","name","ph"
"2028","4f15c1c0eeaabc8234002ceb",8,"C0750",3,10,"% (w/v)","polyethylene glycol 1000",8
"2029","4f15c1c0eeaabc8234002cec",8,"C0751",1,0.1,"M","Cobalt (II) sulfate heptahydrate",7
"2030","4f15c1c0eeaabc8234002cec",8,"C0751",2,0.1,"M","Bis-Tris Propane",7
"2031","4f15c1c0eeaabc8234002cec",8,"C0751",3,20,"% (w/v)","polyethylene glycol 1000",7
"2032","4f15c1c0eeaabc8234002ced",8,"C0752",1,0.1,"M","Cobalt (II) sulfate heptahydrate",6
"2033","4f15c1c0eeaabc8234002ced",8,"C0752",2,0.1,"M","MES monohydrate",6
"2034","4f15c1c0eeaabc8234002ced",8,"C0752",3,20,"% (w/v)","polyethylene glycol 1000",6
"2035","4f15c1c0eeaabc8234002cee",8,"C0753",1,0.1,"M","Cobalt (II) sulfate heptahydrate",5
"2036","4f15c1c0eeaabc8234002cee",8,"C0753",2,0.1,"M","Sodium acetate trihydrate",5
"2037","4f15c1c0eeaabc8234002cee",8,"C0753",3,20,"% (w/v)","polyethylene glycol 1000",5
"2038","4f15c1c0eeaabc8234002cef",8,"C0754",1,0.1,"M","Lithium sulfate monohydrate",6
"2039","4f15c1c0eeaabc8234002cef",8,"C0754",2,0.1,"M","MES monohydrate",6
"2040","4f15c1c0eeaabc8234002cef",8,"C0754",3,20,"% (w/v)","polyethylene glycol 1000",6
"2041","4f15c1c0eeaabc8234002cf0",8,"C0755",1,0.1,"M","Lithium sulfate monohydrate",7
"2042","4f15c1c0eeaabc8234002cf0",8,"C0755",2,0.1,"M","Bis-Tris Propane",7
"2043","4f15c1c0eeaabc8234002cf0",8,"C0755",3,20,"% (w/v)","polyethylene glycol 1000",7
"2044","4f15c1c0eeaabc8234002cf1",8,"C0756",1,0.1,"M","Lithium sulfate monohydrate",9
"2045","4f15c1c0eeaabc8234002cf1",8,"C0756",2,0.1,"M","TAPS",9
"2046","4f15c1c0eeaabc8234002cf1",8,"C0756",3,20,"% (w/v)","polyethylene glycol 1000",9
"2047","4f15c1c0eeaabc8234002cf2",8,"C0757",1,0.1,"M","Potassium phosphate tribasic",9
"2048","4f15c1c0eeaabc8234002cf2",8,"C0757",2,0.1,"M","TAPS",9
"2049","4f15c1c0eeaabc8234002cf2",8,"C0757",3,20,"% (w/v)","polyethylene glycol 1000",9
"2050","4f15c1c0eeaabc8234002cf3",8,"C0758",1,0.1,"M","Potassium phosphate tribasic",7
"2051","4f15c1c0eeaabc8234002cf3",8,"C0758",2,0.1,"M","Bis-Tris Propane",7
"2052","4f15c1c0eeaabc8234002cf3",8,"C0758",3,20,"% (w/v)","polyethylene glycol 1000",7
"2053","4f15c1c0eeaabc8234002cf4",8,"C0759",1,0.1,"M","Potassium phosphate tribasic",7.5
"2054","4f15c1c0eeaabc8234002cf4",8,"C0759",2,0.1,"M","HEPES",7.5
"2055","4f15c1c0eeaabc8234002cf4",8,"C0759",3,20,"% (w/v)","polyethylene glycol 1000",7.5
"2056","4f15c1c0eeaabc8234002cf5",8,"C0760",1,0.1,"M","Ammonium thiocyanate",10
"2057","4f15c1c0eeaabc8234002cf5",8,"C0760",2,0.1,"M","CAPS",10
"2058","4f15c1c0eeaabc8234002cf5",8,"C0760",3,20,"% (w/v)","polyethylene glycol 1000",10
"2059","4f15c1c0eeaabc8234002cf6",8,"C0761",1,0.1,"M","Ammonium thiocyanate",8
"2060","4f15c1c0eeaabc8234002cf6",8,"C0761",2,0.1,"M","Tris",8
"2061","4f15c1c0eeaabc8234002cf6",8,"C0761",3,20,"% (w/v)","polyethylene glycol 1000",8
"2062","4f15c1c0eeaabc8234002cf7",8,"C0762",1,0.1,"M","Ammonium thiocyanate",7.5
"2063","4f15c1c0eeaabc8234002cf7",8,"C0762",2,0.1,"M","HEPES",7.5
"2064","4f15c1c0eeaabc8234002cf7",8,"C0762",3,20,"% (w/v)","polyethylene glycol 1000",7.5
"2065","4f15c1c0eeaabc8234002cf8",8,"C0763",1,0.1,"M","Manganese sulfate monohydrate",4.2
"2066","4f15c1c0eeaabc8234002cf8",8,"C0763",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2067","4f15c1c0eeaabc8234002cf8",8,"C0763",3,20,"% (w/v)","polyethylene glycol 1000",4.2
"2068","4f15c1c0eeaabc8234002cf9",8,"C0764",1,0.1,"M","Manganese sulfate monohydrate",5
"2069","4f15c1c0eeaabc8234002cf9",8,"C0764",2,0.1,"M","Sodium acetate trihydrate",5
"2070","4f15c1c0eeaabc8234002cf9",8,"C0764",3,20,"% (w/v)","polyethylene glycol 1000",5
"2071","4f15c1c0eeaabc8234002cfa",8,"C0765",1,0.1,"M","Magnesium nitrate hexahydrate",8
"2072","4f15c1c0eeaabc8234002cfa",8,"C0765",2,0.1,"M","Tris",8
"2073","4f15c1c0eeaabc8234002cfa",8,"C0765",3,20,"% (w/v)","polyethylene glycol 1000",8
"2074","4f15c1c0eeaabc8234002cfb",8,"C0766",1,0.1,"M","Magnesium nitrate hexahydrate",5
"2075","4f15c1c0eeaabc8234002cfb",8,"C0766",2,0.1,"M","Sodium acetate trihydrate",5
"2076","4f15c1c0eeaabc8234002cfb",8,"C0766",3,20,"% (w/v)","polyethylene glycol 1000",5
"2077","4f15c1c0eeaabc8234002cfc",8,"C0767",1,0.1,"M","Magnesium nitrate hexahydrate",7
"2078","4f15c1c0eeaabc8234002cfc",8,"C0767",2,0.1,"M","Bis-Tris Propane",7
"2079","4f15c1c0eeaabc8234002cfc",8,"C0767",3,20,"% (w/v)","polyethylene glycol 1000",7
"2080","4f15c1c0eeaabc8234002cfd",8,"C0768",1,0.1,"M","Ammonium bromide",8
"2081","4f15c1c0eeaabc8234002cfd",8,"C0768",2,0.1,"M","Tris",8
"2082","4f15c1c0eeaabc8234002cfd",8,"C0768",3,40,"% (w/v)","polyethylene glycol 1000",8
"2083","4f15c1c0eeaabc8234002cfe",8,"C0769",1,0.1,"M","Ammonium bromide",5
"2084","4f15c1c0eeaabc8234002cfe",8,"C0769",2,0.1,"M","Sodium acetate trihydrate",5
"2085","4f15c1c0eeaabc8234002cfe",8,"C0769",3,40,"% (w/v)","polyethylene glycol 1000",5
"2086","4f15c1c0eeaabc8234002cff",8,"C0770",1,0.1,"M","Ammonium chloride",8
"2087","4f15c1c0eeaabc8234002cff",8,"C0770",2,0.1,"M","Tris",8
"2088","4f15c1c0eeaabc8234002cff",8,"C0770",3,40,"% (w/v)","polyethylene glycol 1000",8
"2089","4f15c1c0eeaabc8234002d00",8,"C0771",1,0.1,"M","Ammonium nitrate",7
"2090","4f15c1c0eeaabc8234002d00",8,"C0771",2,0.1,"M","Bis-Tris Propane",7
"2091","4f15c1c0eeaabc8234002d00",8,"C0771",3,40,"% (w/v)","polyethylene glycol 1000",7
"2092","4f15c1c0eeaabc8234002d01",8,"C0772",1,0.1,"M","Ammonium phosphate monobasic",10
"2093","4f15c1c0eeaabc8234002d01",8,"C0772",2,0.1,"M","CAPS",10
"2094","4f15c1c0eeaabc8234002d01",8,"C0772",3,40,"% (w/v)","polyethylene glycol 1000",10
"2095","4f15c1c0eeaabc8234002d02",8,"C0773",1,0.1,"M","Ammonium phosphate monobasic",4.2
"2096","4f15c1c0eeaabc8234002d02",8,"C0773",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2097","4f15c1c0eeaabc8234002d02",8,"C0773",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2098","4f15c1c0eeaabc8234002d03",8,"C0774",1,0.1,"M","Ammonium phosphate monobasic",7.5
"2099","4f15c1c0eeaabc8234002d03",8,"C0774",2,0.1,"M","HEPES",7.5
"2100","4f15c1c0eeaabc8234002d03",8,"C0774",3,40,"% (w/v)","polyethylene glycol 1000",7.5
"2101","4f15c1c0eeaabc8234002d04",8,"C0775",1,0.1,"M","Ammonium phosphate monobasic",7
"2102","4f15c1c0eeaabc8234002d04",8,"C0775",2,0.1,"M","Bis-Tris Propane",7
"2103","4f15c1c0eeaabc8234002d04",8,"C0775",3,40,"% (w/v)","polyethylene glycol 1000",7
"2104","4f15c1c0eeaabc8234002d05",8,"C0776",1,0.1,"M","Ammonium phosphate dibasic",4.2
"2105","4f15c1c0eeaabc8234002d05",8,"C0776",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2106","4f15c1c0eeaabc8234002d05",8,"C0776",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2107","4f15c1c0eeaabc8234002d06",8,"C0777",1,0.1,"M","Ammonium sulfate",7
"2108","4f15c1c0eeaabc8234002d06",8,"C0777",2,0.1,"M","Bis-Tris Propane",7
"2109","4f15c1c0eeaabc8234002d06",8,"C0777",3,40,"% (w/v)","polyethylene glycol 1000",7
"2110","4f15c1c0eeaabc8234002d07",8,"C0778",1,0.1,"M","Ammonium sulfate",10
"2111","4f15c1c0eeaabc8234002d07",8,"C0778",2,0.1,"M","CAPS",10
"2112","4f15c1c0eeaabc8234002d07",8,"C0778",3,40,"% (w/v)","polyethylene glycol 1000",10
"2113","4f15c1c0eeaabc8234002d08",8,"C0779",1,0.1,"M","Ammonium sulfate",8
"2114","4f15c1c0eeaabc8234002d08",8,"C0779",2,0.1,"M","Tris",8
"2115","4f15c1c0eeaabc8234002d08",8,"C0779",3,40,"% (w/v)","polyethylene glycol 1000",8
"2116","4f15c1c0eeaabc8234002d09",8,"C0780",1,0.1,"M","Calcium acetate",5
"2117","4f15c1c0eeaabc8234002d09",8,"C0780",2,0.1,"M","Sodium acetate trihydrate",5
"2118","4f15c1c0eeaabc8234002d09",8,"C0780",3,40,"% (w/v)","polyethylene glycol 1000",5
"2119","4f15c1c0eeaabc8234002d0a",8,"C0781",1,0.1,"M","Calcium chloride dihydrate",7
"2120","4f15c1c0eeaabc8234002d0a",8,"C0781",2,0.1,"M","Bis-Tris Propane",7
"2121","4f15c1c0eeaabc8234002d0a",8,"C0781",3,40,"% (w/v)","polyethylene glycol 1000",7
"2122","4f15c1c0eeaabc8234002d0b",8,"C0782",1,0.1,"M","Lithium bromide",6
"2123","4f15c1c0eeaabc8234002d0b",8,"C0782",2,0.1,"M","MES monohydrate",6
"2124","4f15c1c0eeaabc8234002d0b",8,"C0782",3,40,"% (w/v)","polyethylene glycol 1000",6
"2125","4f15c1c0eeaabc8234002d0c",8,"C0783",1,0.1,"M","Lithium bromide",4.2
"2126","4f15c1c0eeaabc8234002d0c",8,"C0783",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2127","4f15c1c0eeaabc8234002d0c",8,"C0783",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2128","4f15c1c0eeaabc8234002d0d",8,"C0784",1,0.1,"M","Lithium bromide",8
"2129","4f15c1c0eeaabc8234002d0d",8,"C0784",2,0.1,"M","Tris",8
"2130","4f15c1c0eeaabc8234002d0d",8,"C0784",3,40,"% (w/v)","polyethylene glycol 1000",8
"2131","4f15c1c0eeaabc8234002d0e",8,"C0785",1,0.1,"M","Lithium bromide",9
"2132","4f15c1c0eeaabc8234002d0e",8,"C0785",2,0.1,"M","TAPS",9
"2133","4f15c1c0eeaabc8234002d0e",8,"C0785",3,40,"% (w/v)","polyethylene glycol 1000",9
"2134","4f15c1c0eeaabc8234002d0f",8,"C0786",1,0.1,"M","Lithium chloride",5
"2135","4f15c1c0eeaabc8234002d0f",8,"C0786",2,0.1,"M","Sodium acetate trihydrate",5
"2136","4f15c1c0eeaabc8234002d0f",8,"C0786",3,40,"% (w/v)","polyethylene glycol 1000",5
"2137","4f15c1c0eeaabc8234002d10",8,"C0787",1,0.1,"M","Lithium chloride",9
"2138","4f15c1c0eeaabc8234002d10",8,"C0787",2,0.1,"M","TAPS",9
"2139","4f15c1c0eeaabc8234002d10",8,"C0787",3,40,"% (w/v)","polyethylene glycol 1000",9
"2140","4f15c1c0eeaabc8234002d11",8,"C0788",1,0.1,"M","Lithium chloride",4.2
"2141","4f15c1c0eeaabc8234002d11",8,"C0788",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2142","4f15c1c0eeaabc8234002d11",8,"C0788",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2143","4f15c1c0eeaabc8234002d12",8,"C0789",1,0.1,"M","Lithium chloride",10
"2144","4f15c1c0eeaabc8234002d12",8,"C0789",2,0.1,"M","CAPS",10
"2145","4f15c1c0eeaabc8234002d12",8,"C0789",3,40,"% (w/v)","polyethylene glycol 1000",10
"2146","4f15c1c0eeaabc8234002d13",8,"C0790",1,0.1,"M","Magnesium acetate tetrahydrate",8
"2147","4f15c1c0eeaabc8234002d13",8,"C0790",2,0.1,"M","Tris",8
"2148","4f15c1c0eeaabc8234002d13",8,"C0790",3,40,"% (w/v)","polyethylene glycol 1000",8
"2149","4f15c1c0eeaabc8234002d14",8,"C0791",1,0.1,"M","Magnesium chloride hexahydrate",9
"2150","4f15c1c0eeaabc8234002d14",8,"C0791",2,0.1,"M","TAPS",9
"2151","4f15c1c0eeaabc8234002d14",8,"C0791",3,40,"% (w/v)","polyethylene glycol 1000",9
"2152","4f15c1c0eeaabc8234002d15",8,"C0792",1,0.1,"M","Magnesium sulfate heptahydrate",9
"2153","4f15c1c0eeaabc8234002d15",8,"C0792",2,0.1,"M","TAPS",9
"2154","4f15c1c0eeaabc8234002d15",8,"C0792",3,40,"% (w/v)","polyethylene glycol 1000",9
"2155","4f15c1c0eeaabc8234002d16",8,"C0793",1,0.1,"M","Manganese chloride tetrahydrate",5
"2156","4f15c1c0eeaabc8234002d16",8,"C0793",2,0.1,"M","Sodium acetate trihydrate",5
"2157","4f15c1c0eeaabc8234002d16",8,"C0793",3,40,"% (w/v)","polyethylene glycol 1000",5
"2158","4f15c1c0eeaabc8234002d17",8,"C0794",1,0.1,"M","Manganese chloride tetrahydrate",6
"2159","4f15c1c0eeaabc8234002d17",8,"C0794",2,0.1,"M","MES monohydrate",6
"2160","4f15c1c0eeaabc8234002d17",8,"C0794",3,40,"% (w/v)","polyethylene glycol 1000",6
"2161","4f15c1c0eeaabc8234002d18",8,"C0795",1,0.1,"M","Potassium acetate",7
"2162","4f15c1c0eeaabc8234002d18",8,"C0795",2,0.1,"M","Bis-Tris Propane",7
"2163","4f15c1c0eeaabc8234002d18",8,"C0795",3,40,"% (w/v)","polyethylene glycol 1000",7
"2164","4f15c1c0eeaabc8234002d19",8,"C0796",1,0.1,"M","Potassium acetate",6
"2165","4f15c1c0eeaabc8234002d19",8,"C0796",2,0.1,"M","MES monohydrate",6
"2166","4f15c1c0eeaabc8234002d19",8,"C0796",3,40,"% (w/v)","polyethylene glycol 1000",6
"2167","4f15c1c0eeaabc8234002d1a",8,"C0797",1,0.1,"M","Potassium bromide",5
"2168","4f15c1c0eeaabc8234002d1a",8,"C0797",2,0.1,"M","Sodium acetate trihydrate",5
"2169","4f15c1c0eeaabc8234002d1a",8,"C0797",3,40,"% (w/v)","polyethylene glycol 1000",5
"2170","4f15c1c0eeaabc8234002d1b",8,"C0798",1,0.1,"M","Potassium bromide",8
"2171","4f15c1c0eeaabc8234002d1b",8,"C0798",2,0.1,"M","Tris",8
"2172","4f15c1c0eeaabc8234002d1b",8,"C0798",3,40,"% (w/v)","polyethylene glycol 1000",8
"2173","4f15c1c0eeaabc8234002d1c",8,"C0799",1,0.1,"M","Potassium bromide",4.2
"2174","4f15c1c0eeaabc8234002d1c",8,"C0799",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2175","4f15c1c0eeaabc8234002d1c",8,"C0799",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2176","4f15c1c0eeaabc8234002d1d",8,"C0800",1,0.1,"M","Potassium carbonate",10
"2177","4f15c1c0eeaabc8234002d1d",8,"C0800",2,0.1,"M","CAPS",10
"2178","4f15c1c0eeaabc8234002d1d",8,"C0800",3,40,"% (w/v)","polyethylene glycol 1000",10
"2179","4f15c1c0eeaabc8234002d1e",8,"C0801",1,0.1,"M","Potassium carbonate",4.2
"2180","4f15c1c0eeaabc8234002d1e",8,"C0801",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2181","4f15c1c0eeaabc8234002d1e",8,"C0801",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2182","4f15c1c0eeaabc8234002d1f",8,"C0802",1,0.1,"M","Potassium carbonate",5
"2183","4f15c1c0eeaabc8234002d1f",8,"C0802",2,0.1,"M","Sodium acetate trihydrate",5
"2184","4f15c1c0eeaabc8234002d1f",8,"C0802",3,40,"% (w/v)","polyethylene glycol 1000",5
"2185","4f15c1c0eeaabc8234002d20",8,"C0803",1,0.1,"M","Potassium carbonate",9
"2186","4f15c1c0eeaabc8234002d20",8,"C0803",2,0.1,"M","TAPS",9
"2187","4f15c1c0eeaabc8234002d20",8,"C0803",3,40,"% (w/v)","polyethylene glycol 1000",9
"2188","4f15c1c0eeaabc8234002d21",8,"C0804",1,0.1,"M","Potassium chloride",10
"2189","4f15c1c0eeaabc8234002d21",8,"C0804",2,0.1,"M","CAPS",10
"2190","4f15c1c0eeaabc8234002d21",8,"C0804",3,40,"% (w/v)","polyethylene glycol 1000",10
"2191","4f15c1c0eeaabc8234002d22",8,"C0805",1,0.1,"M","Potassium chloride",9
"2192","4f15c1c0eeaabc8234002d22",8,"C0805",2,0.1,"M","TAPS",9
"2193","4f15c1c0eeaabc8234002d22",8,"C0805",3,40,"% (w/v)","polyethylene glycol 1000",9
"2194","4f15c1c0eeaabc8234002d23",8,"C0806",1,0.1,"M","Potassium chloride",7.5
"2195","4f15c1c0eeaabc8234002d23",8,"C0806",2,0.1,"M","HEPES",7.5
"2196","4f15c1c0eeaabc8234002d23",8,"C0806",3,40,"% (w/v)","polyethylene glycol 1000",7.5
"2197","4f15c1c0eeaabc8234002d24",8,"C0807",1,0.1,"M","Potassium nitrate",7.5
"2198","4f15c1c0eeaabc8234002d24",8,"C0807",2,0.1,"M","HEPES",7.5
"2199","4f15c1c0eeaabc8234002d24",8,"C0807",3,40,"% (w/v)","polyethylene glycol 1000",7.5
"2200","4f15c1c0eeaabc8234002d25",8,"C0808",1,0.1,"M","Potassium nitrate",4.2
"2201","4f15c1c0eeaabc8234002d25",8,"C0808",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2202","4f15c1c0eeaabc8234002d25",8,"C0808",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2203","4f15c1c0eeaabc8234002d26",8,"C0809",1,0.1,"M","Potassium phosphate monobasic",8
"2204","4f15c1c0eeaabc8234002d26",8,"C0809",2,0.1,"M","Tris",8
"2205","4f15c1c0eeaabc8234002d26",8,"C0809",3,40,"% (w/v)","polyethylene glycol 1000",8
"2206","4f15c1c0eeaabc8234002d27",8,"C0810",1,0.1,"M","Potassium phosphate monobasic",4.2
"2207","4f15c1c0eeaabc8234002d27",8,"C0810",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2208","4f15c1c0eeaabc8234002d27",8,"C0810",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2209","4f15c1c0eeaabc8234002d28",8,"C0811",1,0.1,"M","Potassium thiocyanate",7.5
"2210","4f15c1c0eeaabc8234002d28",8,"C0811",2,0.1,"M","HEPES",7.5
"2211","4f15c1c0eeaabc8234002d28",8,"C0811",3,40,"% (w/v)","polyethylene glycol 1000",7.5
"2212","4f15c1c0eeaabc8234002d29",8,"C0812",1,0.1,"M","Potassium thiocyanate",6
"2213","4f15c1c0eeaabc8234002d29",8,"C0812",2,0.1,"M","MES monohydrate",6
"2214","4f15c1c0eeaabc8234002d29",8,"C0812",3,40,"% (w/v)","polyethylene glycol 1000",6
"2215","4f15c1c0eeaabc8234002d2a",8,"C0813",1,0.1,"M","Rubidium chloride",4.2
"2216","4f15c1c0eeaabc8234002d2a",8,"C0813",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2217","4f15c1c0eeaabc8234002d2a",8,"C0813",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2218","4f15c1c0eeaabc8234002d2b",8,"C0814",1,0.1,"M","Rubidium chloride",8
"2219","4f15c1c0eeaabc8234002d2b",8,"C0814",2,0.1,"M","Tris",8
"2220","4f15c1c0eeaabc8234002d2b",8,"C0814",3,40,"% (w/v)","polyethylene glycol 1000",8
"2221","4f15c1c0eeaabc8234002d2c",8,"C0815",1,0.1,"M","Rubidium chloride",6
"2222","4f15c1c0eeaabc8234002d2c",8,"C0815",2,0.1,"M","MES monohydrate",6
"2223","4f15c1c0eeaabc8234002d2c",8,"C0815",3,40,"% (w/v)","polyethylene glycol 1000",6
"2224","4f15c1c0eeaabc8234002d2d",8,"C0816",1,0.1,"M","Sodium bromide",10
"2225","4f15c1c0eeaabc8234002d2d",8,"C0816",2,0.1,"M","CAPS",10
"2226","4f15c1c0eeaabc8234002d2d",8,"C0816",3,40,"% (w/v)","polyethylene glycol 1000",10
"2227","4f15c1c0eeaabc8234002d2e",8,"C0817",1,0.1,"M","Sodium bromide",9
"2228","4f15c1c0eeaabc8234002d2e",8,"C0817",2,0.1,"M","TAPS",9
"2229","4f15c1c0eeaabc8234002d2e",8,"C0817",3,40,"% (w/v)","polyethylene glycol 1000",9
"2230","4f15c1c0eeaabc8234002d2f",8,"C0818",1,0.1,"M","Sodium chloride",8
"2231","4f15c1c0eeaabc8234002d2f",8,"C0818",2,0.1,"M","Tris",8
"2232","4f15c1c0eeaabc8234002d2f",8,"C0818",3,40,"% (w/v)","polyethylene glycol 1000",8
"2233","4f15c1c0eeaabc8234002d30",8,"C0819",1,0.1,"M","Sodium chloride",10
"2234","4f15c1c0eeaabc8234002d30",8,"C0819",2,0.1,"M","CAPS",10
"2235","4f15c1c0eeaabc8234002d30",8,"C0819",3,40,"% (w/v)","polyethylene glycol 1000",10
"2236","4f15c1c0eeaabc8234002d31",8,"C0820",1,0.1,"M","Sodium molybdate dihydrate",7.5
"2237","4f15c1c0eeaabc8234002d31",8,"C0820",2,0.1,"M","HEPES",7.5
"2238","4f15c1c0eeaabc8234002d31",8,"C0820",3,40,"% (w/v)","polyethylene glycol 1000",7.5
"2239","4f15c1c0eeaabc8234002d32",8,"C0821",1,0.1,"M","Sodium molybdate dihydrate",8
"2240","4f15c1c0eeaabc8234002d32",8,"C0821",2,0.1,"M","Tris",8
"2241","4f15c1c0eeaabc8234002d32",8,"C0821",3,20,"% (w/v)","polyethylene glycol 1000",8
"2242","4f15c1c0eeaabc8234002d33",8,"C0822",1,0.1,"M","Sodium nitrate",4.2
"2243","4f15c1c0eeaabc8234002d33",8,"C0822",2,0.1,"M","Sodium citrate tribasic dihydrate",4.2
"2244","4f15c1c0eeaabc8234002d33",8,"C0822",3,40,"% (w/v)","polyethylene glycol 1000",4.2
"2245","4f15c1c0eeaabc8234002d34",8,"C0823",1,0.1,"M","Sodium nitrate",10
"2246","4f15c1c0eeaabc8234002d34",8,"C0823",2,0.1,"M","CAPS",10
"2247","4f15c1c0eeaabc8234002d34",8,"C0823",3,40,"% (w/v)","polyethylene glycol 1000",10
"2248","4f15c1c0eeaabc8234002d35",8,"C0824",1,0.1,"M","Sodium phosphate monobasic",6
"2249","4f15c1c0eeaabc8234002d35",8,"C0824",2,0.1,"M","MES monohydrate",6
"2250","4f15c1c0eeaabc8234002d35",8,"C0824",3,40,"% (w/v)","polyethylene glycol 1000",6
"2251","4f15c1c0eeaabc8234002d36",8,"C0825",1,0.1,"M","Zinc acetate dihydrate",5
"2252","4f15c1c0eeaabc8234002d36",8,"C0825",2,0.1,"M","Sodium acetate trihydrate",5
"2253","4f15c1c0eeaabc8234002d36",8,"C0825",3,40,"% (w/v)","polyethylene glycol 1000",5
"2254","4f15c1c0eeaabc8234002d37",8,"C0826",1,0.1,"M","Zinc acetate dihydrate",8
"2255","4f15c1c0eeaabc8234002d37",8,"C0826",2,0.1,"M","Tris",8
"2256","4f15c1c0eeaabc8234002d37",8,"C0826",3,40,"% (w/v)","polyethylene glycol 1000",8
"2257","4f15c1c0eeaabc8234002d38",8,"C0827",1,0.2,"M","Magnesium acetate tetrahydrate",6.5
"2258","4f15c1c0eeaabc8234002d38",8,"C0827",2,30,"% (v/v)","MPD",6.5
"2259","4f15c1c0eeaabc8234002d38",8,"C0827",3,0.1,"M","Sodium cacodylate trihydrate",6.5
"2260","4f15c1c0eeaabc8234002d39",8,"C0828",1,0.1,"M","Potassium phosphate dibasic anhydrous",7
"2261","4f15c1c0eeaabc8234002d39",8,"C0828",2,0.1,"M","Bis-Tris Propane",7
"2262","4f15c1c0eeaabc8234002d39",8,"C0828",3,40,"% (w/v)","polyethylene glycol 1000",7
"2263","4f15c1c0eeaabc8234002d3a",8,"C0829",1,0.1,"M","Lithium sulfate monohydrate",8
"2264","4f15c1c0eeaabc8234002d3a",8,"C0829",2,0.1,"M","Tris",8
"2265","4f15c1c0eeaabc8234002d3a",8,"C0829",3,40,"% (w/v)","polyethylene glycol 1000",8
"2266","4f15c1c0eeaabc8234002d3b",8,"C0830",1,0.1,"M","Lithium sulfate monohydrate",6
"2267","4f15c1c0eeaabc8234002d3b",8,"C0830",2,0.1,"M","MES monohydrate",6
"2268","4f15c1c0eeaabc8234002d3b",8,"C0830",3,40,"% (w/v)","polyethylene glycol 1000",6
"2269","4f15c1c0eeaabc8234002d3c",8,"C0831",1,0.1,"M","Lithium sulfate monohydrate",10
"2270","4f15c1c0eeaabc8234002d3c",8,"C0831",2,0.1,"M","CAPS",10
"2271","4f15c1c0eeaabc8234002d3c",8,"C0831",3,40,"% (w/v)","polyethylene glycol 1000",10
"2272","4f15c1c0eeaabc8234002d3d",8,"C0832",1,0.1,"M","Potassium phosphate tribasic",7.5
"2273","4f15c1c0eeaabc8234002d3d",8,"C0832",2,0.1,"M","HEPES",7.5
"2274","4f15c1c0eeaabc8234002d3d",8,"C0832",3,40,"% (w/v)","polyethylene glycol 1000",7.5
"2275","4f15c1c0eeaabc8234002d3e",8,"C0833",1,0.1,"M","Potassium phosphate tribasic",6
"2276","4f15c1c0eeaabc8234002d3e",8,"C0833",2,0.1,"M","MES monohydrate",6
"2277","4f15c1c0eeaabc8234002d3e",8,"C0833",3,40,"% (w/v)","polyethylene glycol 1000",6
"2278","4f15c1c0eeaabc8234002d3f",8,"C0834",1,0.1,"M","Ammonium thiocyanate",9
"2279","4f15c1c0eeaabc8234002d3f",8,"C0834",2,0.1,"M","TAPS",9
"2280","4f15c1c0eeaabc8234002d3f",8,"C0834",3,40,"% (w/v)","polyethylene glycol 1000",9
"2281","4f15c1c0eeaabc8234002d40",8,"C0835",1,0.1,"M","Ammonium thiocyanate",10
"2282","4f15c1c0eeaabc8234002d40",8,"C0835",2,0.1,"M","CAPS",10
"2283","4f15c1c0eeaabc8234002d40",8,"C0835",3,40,"% (w/v)","polyethylene glycol 1000",10
"2284","4f15c1c0eeaabc8234002d41",8,"C0836",1,0.1,"M","Ammonium thiocyanate",7
"2285","4f15c1c0eeaabc8234002d41",8,"C0836",2,0.1,"M","Bis-Tris Propane",7
"2286","4f15c1c0eeaabc8234002d41",8,"C0836",3,40,"% (w/v)","polyethylene glycol 1000",7
"2287","4f15c1c0eeaabc8234002d42",8,"C0837",1,0.1,"M","Manganese sulfate monohydrate",6
"2288","4f15c1c0eeaabc8234002d42",8,"C0837",2,0.1,"M","MES monohydrate",6
"2289","4f15c1c0eeaabc8234002d42",8,"C0837",3,40,"% (w/v)","polyethylene glycol 1000",6
"2290","4f15c1c0eeaabc8234002d43",8,"C0838",1,0.1,"M","Manganese sulfate monohydrate",7
"2291","4f15c1c0eeaabc8234002d43",8,"C0838",2,0.1,"M","Bis-Tris Propane",7
"2292","4f15c1c0eeaabc8234002d43",8,"C0838",3,40,"% (w/v)","polyethylene glycol 1000",7
